steps,rewards
22,22.036936168279503
51,29.040230574645108
73,22.03682314828039
93,20.022454150766134
106,13.018181568104776
128,22.022753084730354
152,24.0327153977938
166,14.023240226879714
183,17.026483223680405
201,18.025850537233058
214,13.022951451502738
228,14.024071265757081
250,22.027879490423945
264,14.02238226821646
274,10.016987354960293
287,13.021177847776565
296,9.018834137823433
310,14.01998173445463
323,13.018377319630234
337,14.028665919881314
348,11.022211167216302
367,19.03706680079922
386,19.03001700183377
399,13.028074092231689
411,12.024377810582518
421,10.022319538053123
431,10.0175076729618
441,10.022651061043144
452,11.023239657934754
465,13.0268473662436
478,13.021670378372075
491,13.02420796956867
502,11.02227572510019
512,10.024841317813845
525,13.02511669276282
537,12.02496706424281
547,10.01854770043865
557,10.017541126627476
568,11.022177990153432
584,16.021819129772485
595,11.021668994333595
606,11.020093943178653
616,10.024069275148214
629,13.027955200057479
638,9.01702788705006
647,9.019298544712365
663,16.024577280972153
674,11.028375110961496
690,16.0330018681474
701,11.023998240847142
712,11.022517299186438
721,9.020505659747869
731,10.01547193657607
744,13.027323956415055
752,8.01561844907701
764,12.02188354935497
774,10.023098514974118
784,10.016053047031164
801,17.029083998408172
812,11.0228345034644
825,13.024956573173402
834,9.020438407547772
849,15.021326426323503
859,10.022542495001106
873,14.020778560079634
882,9.020007018744947
892,10.024042992759496
904,12.028093304485083
916,12.026493151299656
929,13.029580131359399
938,9.020004965737462
949,11.018064955249429
958,9.01976921148598
969,11.02267244802788
977,8.0155405189842
987,10.02535944338888
997,10.014823419321328
1006,9.016050080303103
1015,9.014110664185136
1027,12.019880096893758
1036,9.014261596277358
1046,10.019170654192566
1055,9.015148383006453
1083,28.051559699326752
1093,10.013951028883458
1102,9.015279748570174
1113,11.017798106931151
1139,26.048115396406494
1148,9.015966205019502
1171,23.043291027657684
1181,10.015107590239497
1190,9.015194797236472
1200,10.014854102116077
1209,9.015356474369764
1222,13.018044026754797
1233,11.016401019040496
1243,10.019177251588552
1253,10.019852427020671
1263,10.013974440004677
1271,8.0126538653858
1313,42.05967951701022
1324,11.023950846958906
1335,11.023736165696755
1344,9.016853719064965
1353,9.017408292181791
1363,10.01927573652938
1372,9.01552950385958
1382,10.018059916514904
1392,10.022117020376028
1403,11.020705787092446
1412,9.015658848639577
1435,23.042540575284512
1447,12.017369578266516
1459,12.012777713453398
1468,9.014078781194987
1479,11.013751265406608
1488,9.01613959847018
1496,8.011877387203278
1505,9.014426694484428
1515,10.015240555349738
1526,11.016207367554307
1537,11.01341130780056
1546,9.017061601392925
1556,10.015314441360534
1567,11.01847044387832
1576,9.015437695290895
1586,10.018540682317688
1598,12.023319641547277
1607,9.015780417062343
1615,8.01241033701226
1625,10.019895573146641
1636,11.01971557205543
1644,8.012108369078486
1653,9.01248363563791
1662,9.015173385478557
1672,10.01343536693603
1684,12.014214064599948
1696,12.01955621847883
1708,12.015772523218768
1719,11.012572603579612
1731,12.015995131339876
1740,9.015173394838348
1749,9.015705226268619
1758,9.015339903160928
1766,8.012191560911015
1775,9.015725355828181
1785,10.019013768341393
1808,23.04762661838904
1822,14.017178188078105
1837,15.01746899560094
1850,13.01402799389325
1859,9.015368663892149
1869,10.018205816671252
1890,21.04306102646515
1899,9.014367986936122
1911,12.015836890228094
1920,9.01328557934612
1932,12.012817682139575
1942,10.022026461036877
1952,10.01777929123491
1964,12.016290457639844
1973,9.015343338157983
1984,11.019546044059094
1994,10.015286122821273
2004,10.016244896128775
2015,11.011010765936225
2026,11.014346776483583
2034,8.009597421251238
2044,10.015065671643242
2054,10.014053204795346
2067,13.01863367422484
2077,10.018419841397554
2087,10.01463468717411
2098,11.01400797716342
2108,10.014997260505332
2119,11.013428964978084
2131,12.015758170047775
2139,8.011750870151445
2151,12.012951925583183
2160,9.0107235646341
2171,11.01459887814708
2185,14.013308653421701
2201,16.014962187642233
2210,9.009801997663452
2223,13.01262407032773
2244,21.01696626334451
2254,10.010054730810227
2265,11.00977907013148
2283,18.025186085654422
2291,8.012215713365004
2300,9.009386276174338
2311,11.010401164973155
2338,27.05022473237477
2348,10.018667886825277
2361,13.013076616404577
2374,13.013605007715524
2403,29.05283141490072
2417,14.012956325337292
2437,20.034334930591285
2446,9.009923963062466
2456,10.010709205502645
2474,18.031574744684622
2497,23.038077615108335
2523,26.043975838040936
2534,11.010436773067338
2549,15.025140452617778
2562,13.01362954303622
2573,11.009920153627172
2600,27.050421002320945
2610,10.010949586937205
2625,15.014764892775567
2634,9.008981625083834
2650,16.023378277150915
2676,26.045272962795572
2703,27.049180705426263
2722,19.02804815624841
2735,13.013317954447118
2747,12.013002095464618
2771,24.04484104448929
2783,12.012563131330534
2806,23.03936825650744
2816,10.019078464247285
2828,12.012029221095144
2839,11.012914483342321
2854,15.014139161026103
2863,9.01450429596007
2882,19.01573467957787
2897,15.012113860249517
2909,12.011446857172995
2922,13.011552422074603
2939,17.01533192177303
2949,10.010330408345908
2964,15.01294297836721
2977,13.012201343895867
2986,9.009637946169823
2998,12.011653503403068
3010,12.010398102365434
3023,13.009415215393531
3037,14.011842863447965
3051,14.01060892343521
3069,18.028062073700134
3084,15.010791836259887
3108,24.015323612093916
3117,9.011596239963547
3159,42.04713217928074
3169,10.014663616009058
3178,9.011570488382132
3192,14.009800911135972
3213,21.03089801226742
3227,14.00980294807814
3241,14.009346314193683
3260,19.027253611385817
3281,21.025525366840885
3312,31.043514324398707
3323,11.007881621783598
3345,22.03236034563743
3359,14.009791130991655
3390,31.0213744347915
3442,52.03517565215006
3501,59.06391073162668
3524,23.029595136130236
3610,86.07403341494499
3669,59.046326950751244
3721,52.05131675656885
3891,170.2230610921514
3943,52.05149851404132
4004,61.050453216256585
4065,61.05052851648071
4201,136.08771037473343
4299,98.06535237324425
4404,105.06772814053112
4542,138.0937971366104
4712,170.19466264578503
4880,168.1985782799311
5047,167.1779219529126
5160,113.06054201046933
5405,245.2003958953544
5617,212.1051649211906
5824,207.1812420099508
6042,218.18074740804724
6183,141.05483353161245
6407,224.15863511289916
6555,148.06041112360546
6769,214.08924719530629
6991,222.1585974674438
7146,155.06516030477366
7393,247.1447291329504
7643,250.08536320375288
7910,267.14952795049163
8145,235.08514462478925
8345,200.0805887918686
8592,247.08153392120727
8753,161.06095657111132
8986,233.0825187942478
9368,382.1355322669259
9568,200.09208723838674
9908,340.1318264363797
10292,384.12038001284236
10574,282.0973525747309
10767,193.08164133809046
11006,239.08883416007745
11185,179.06939889013293
11372,187.07092845323504
11582,210.07498911581942
11756,174.0682485618396
11965,209.07526689891247
12144,179.06193293459947
12360,216.06522834122882
12532,172.05948019369967
12729,197.062319392059
12907,178.05967701505875
13061,154.05122672352007
13234,173.05093035832988
13481,247.0619507472787
13677,196.05493909752118
13878,201.05534065958338
14051,173.04668069637836
14272,221.04870754600853
14465,193.045647194708
14653,188.04674966291054
14842,189.0450756157166
15037,195.04262663493856
15192,155.03562136866972
15438,246.04382773216946
15621,183.0358612706129
15771,150.03658379380363
15915,144.03542445568598
16070,155.03381537919628
16211,141.03000134942704
16336,125.027267668664
16474,138.0300747856032
16609,135.02950286724948
16762,153.03161078368424
16912,150.02847369712552
17052,140.0262348952935
